doc_id,date,mu,sigma,n_comps,filter_empty,passage_chars,quarter,mu_era_adj,percentile,percentile_era
stmt-2016-03-16,2016-03-16,50.587427647161846,1.9447534526237442,20,False,8000,2016Q1,50.00697248416164,63.1578947368421,51.05263157894737
stmt-2016-06-15,2016-06-15,50.387224372381304,1.9191650735619221,21,False,5542,2016Q2,50.00697248416164,57.89473684210527,51.05263157894737
stmt-2016-09-21,2016-09-21,49.13363131792587,1.9195252278053636,21,False,4867,2016Q3,50.00697248416164,38.94736842105263,51.05263157894737
stmt-2016-12-14,2016-12-14,47.30165626555994,1.9666600628063777,20,False,2030,2016Q4,50.00697248416164,18.947368421052634,51.05263157894737
stmt-2017-03-15,2017-03-15,50.2949182095723,1.9186251477785072,21,False,6881,2017Q1,50.00697248416164,53.68421052631579,51.05263157894737
stmt-2017-06-14,2017-06-14,48.57373159088229,1.917410464650093,21,False,7831,2017Q2,50.00697248416164,31.57894736842105,51.05263157894737
stmt-2017-09-20,2017-09-20,47.75753139362671,1.9183132215254606,21,False,5190,2017Q3,50.00697248416164,24.210526315789473,51.05263157894737
stmt-2017-12-13,2017-12-13,49.9758419734421,1.9198557166469388,21,False,7779,2017Q4,50.00697248416164,51.578947368421055,51.05263157894737
stmt-2018-03-21,2018-03-21,48.554021803530475,1.9185811977280045,21,False,5727,2018Q1,50.00697248416164,30.526315789473685,51.05263157894737
stmt-2018-06-13,2018-06-13,49.056151173703114,1.9174150096281084,21,False,7455,2018Q2,50.00697248416164,36.84210526315789,51.05263157894737
stmt-2018-09-26,2018-09-26,47.63448766574327,1.919202666676509,21,False,6314,2018Q3,50.00697248416164,23.157894736842106,51.05263157894737
stmt-2018-12-19,2018-12-19,47.11668566389754,1.92738177504716,21,False,7501,2018Q4,50.00697248416164,15.789473684210526,51.05263157894737
stmt-2019-01-30,2019-01-30,46.40612579848629,1.9171554672280084,21,False,7844,2019Q1,49.56342336446535,11.578947368421053,28.421052631578945
stmt-2019-03-20,2019-03-20,47.29322403787888,1.9203821859950487,21,False,5726,2019Q1,50.450521603857936,17.894736842105264,73.68421052631578
stmt-2019-05-01,2019-05-01,48.40995838555089,1.9184081773980342,21,False,3916,2019Q2,48.50656202263442,29.47368421052631,6.315789473684211
stmt-2019-06-19,2019-06-19,51.410779308605335,1.917590312960583,21,False,5118,2019Q2,51.50738294568887,71.57894736842105,94.73684210526315
stmt-2019-07-31,2019-07-31,49.56183919268493,1.9663255334950789,20,False,5206,2019Q3,51.03875106903825,44.21052631578947,84.21052631578947
stmt-2019-09-18,2019-09-18,47.49828202293172,1.9743390979894806,20,False,5715,2019Q3,48.97519389928504,21.052631578947366,17.894736842105264
stmt-2019-10-30,2019-10-30,45.66397825189044,1.9188993898307882,21,False,4313,2019Q4,49.209503361396706,8.421052631578947,23.157894736842106
stmt-2019-12-11,2019-12-11,47.258916497420316,1.9181798457923294,21,False,4927,2019Q4,50.80444160692658,16.842105263157894,78.94736842105263
stmt-2020-01-29,2020-01-29,46.873248966470804,1.9179807696500906,21,False,6151,2020Q1,46.543253832995056,13.684210526315791,1.0526315789473684
stmt-2020-03-03,2020-03-03,49.17286455211004,1.9200661943445132,21,False,1872,2020Q1,48.842869418634294,40.0,11.578947368421053
stmt-2020-03-15,2020-03-15,54.96478933433135,1.9386575901686127,21,False,7838,2020Q1,54.6347942008556,94.73684210526315,100.0
stmt-2020-04-29,2020-04-29,54.911534997262834,1.9358746748376023,21,False,5240,2020Q2,51.2535812316672,93.6842105263158,91.57894736842105
stmt-2020-06-10,2020-06-10,52.418317502251725,1.9173803679352825,21,False,6151,2020Q2,48.76036373665609,80.0,9.473684210526317
stmt-2020-07-29,2020-07-29,53.26244047931629,1.9318466170840558,21,False,5421,2020Q3,50.93395143580557,86.31578947368422,83.15789473684211
stmt-2020-09-16,2020-09-16,51.40848257602845,1.916604245321918,21,False,5906,2020Q3,49.079993532517726,70.52631578947368,18.947368421052634
stmt-2020-11-05,2020-11-05,53.763843177881185,1.923994308886223,21,False,4003,2020Q4,50.733014184511525,89.47368421052632,74.73684210526315
stmt-2020-12-16,2020-12-16,52.31175977718143,1.9177364499735239,21,False,5903,2020Q4,49.28093078381177,77.89473684210526,27.368421052631582
stmt-2021-01-27,2021-01-27,52.57761156237666,1.9224943980819953,21,False,5827,2021Q1,51.506993700393025,82.10526315789474,93.6842105263158
stmt-2021-03-17,2021-03-17,49.5775691299139,1.917909873341252,21,False,4520,2021Q1,48.50695126793026,45.26315789473684,7.368421052631578
stmt-2021-04-28,2021-04-28,50.44137954567312,1.9695455215816862,20,False,4302,2021Q2,50.36186152277162,61.05263157894737,71.57894736842105
stmt-2021-06-16,2021-06-16,49.73160146845317,1.918757305722208,21,False,5661,2021Q2,49.65208344555167,48.421052631578945,30.526315789473685
stmt-2021-07-28,2021-07-28,50.418593707320596,1.9194772890741112,21,False,5276,2021Q3,50.39536791807355,60.0,72.63157894736842
stmt-2021-09-22,2021-09-22,49.641802839496776,1.97264809303258,20,False,6050,2021Q3,49.61857705024973,46.31578947368421,29.47368421052631
stmt-2021-11-03,2021-11-03,47.76862140698151,1.9215382024473553,21,False,5404,2021Q4,48.937902922265074,25.263157894736842,15.789473684210526
stmt-2021-12-15,2021-12-15,49.90676053077465,1.920609391548905,21,False,5256,2021Q4,51.07604204605821,50.526315789473685,86.31578947368422
stmt-2022-01-26,2022-01-26,48.66983617743557,1.9184661320164729,21,False,5596,2022Q1,48.600588712091465,32.631578947368425,8.421052631578947
stmt-2022-03-16,2022-03-16,51.48260372157593,1.9702686725805107,20,False,6975,2022Q1,51.41335625623182,72.63157894736842,92.63157894736842
stmt-2022-05-04,2022-05-04,54.48657650512436,1.9580792762460983,20,False,5495,2022Q2,50.27734132763486,91.57894736842105,68.42105263157895
stmt-2022-06-15,2022-06-15,53.94583881817793,1.9332902067699371,21,False,6502,2022Q2,49.73660364068843,90.52631578947368,33.68421052631579
stmt-2022-07-27,2022-07-27,53.51540921141861,1.960930444382746,20,False,4525,2022Q3,49.23896713194692,87.36842105263159,25.263157894736842
stmt-2022-09-21,2022-09-21,55.05141991584806,1.9257560233622897,21,False,5492,2022Q3,50.77497783637637,95.78947368421052,76.84210526315789
stmt-2022-11-02,2022-11-02,57.974585085972585,1.9892306997257454,21,False,4736,2022Q4,50.777540893370286,100.0,77.89473684210526
stmt-2022-12-14,2022-12-14,56.43344826755529,1.940660606262382,21,False,6132,2022Q4,49.23640407495299,98.94736842105263,24.210526315789473
stmt-2023-02-01,2023-02-01,53.630527194876905,1.9264420873057602,21,False,4420,2023Q1,52.78285287148086,88.42105263157895,96.84210526315789
stmt-2023-03-22,2023-03-22,48.078766420238466,1.9182637861099345,21,False,5764,2023Q1,47.231092096842424,27.368421052631582,4.2105263157894735
stmt-2023-05-03,2023-05-03,49.504573381277865,1.9178610142798065,21,False,4807,2023Q2,49.89548605644913,43.15789473684211,34.73684210526316
stmt-2023-06-14,2023-06-14,49.72754623670289,1.9175904422841188,21,False,5795,2023Q2,50.11845891187416,47.368421052631575,67.36842105263158
stmt-2023-07-26,2023-07-26,51.13612562358619,1.971699628803972,20,False,3579,2023Q3,49.72972145318774,66.3157894736842,31.57894736842105
stmt-2023-09-20,2023-09-20,51.69062768553399,1.9176711561709046,21,False,5616,2023Q3,50.284223515135544,73.68421052631578,70.52631578947368
stmt-2023-11-01,2023-11-01,52.81656539059273,1.9556212425052122,20,False,6787,2023Q4,50.92496879064203,83.15789473684211,81.05263157894737
stmt-2023-12-13,2023-12-13,50.980572777631956,1.9176924878411181,21,False,7861,2023Q4,49.08897617768126,64.21052631578948,21.052631578947366
stmt-2024-01-31,2024-01-31,47.83127584662983,1.9180189726046324,21,False,5934,2024Q1,50.73782580320362,26.31578947368421,75.78947368421053
stmt-2024-03-20,2024-03-20,46.36956920854588,1.9315726166611298,21,False,5811,2024Q1,49.276119165119674,10.526315789473683,26.31578947368421
stmt-2024-05-01,2024-05-01,48.73214990524852,1.97380270751323,20,False,7204,2024Q2,48.8295896691475,33.68421052631579,10.526315789473683
stmt-2024-06-12,2024-06-12,51.086915535276795,1.9195272791706521,21,False,6102,2024Q2,51.18435529917578,65.26315789473685,90.52631578947368
stmt-2024-07-31,2024-07-31,50.53268442685622,1.9202222387344676,21,False,5704,2024Q3,53.192292023304354,62.10526315789474,98.94736842105263
stmt-2024-09-18,2024-09-18,44.1620453485708,1.9627980289838525,20,False,7250,2024Q3,46.82165294501893,3.1578947368421053,2.1052631578947367
stmt-2024-11-07,2024-11-07,44.12305853793686,1.9325473356396041,21,False,5314,2024Q4,49.203166588737794,2.1052631578947367,22.105263157894736
stmt-2024-12-18,2024-12-18,45.73067032878456,1.9309536418119144,21,False,5774,2024Q4,50.81077837958549,9.473684210526317,80.0
stmt-2025-01-29,2025-01-29,51.354154722833215,1.917120290062122,21,False,3690,2025Q1,51.14254797991558,68.42105263157895,89.47368421052632
stmt-2025-03-19,2025-03-19,49.08300373132535,1.9206956868244016,21,False,1975,2025Q1,48.87139698840771,37.89473684210527,12.631578947368421
stmt-2025-05-07,2025-05-07,45.2424772149151,1.9300861875177855,21,False,3796,2025Q2,49.913966837667196,6.315789473684211,35.78947368421053
stmt-2025-06-18,2025-06-18,45.428488507904,1.926122653031021,21,False,5590,2025Q2,50.0999781306561,7.368421052631578,66.3157894736842
stmt-2025-07-30,2025-07-30,47.63013644635855,1.9625548076315962,20,False,3389,2025Q3,48.9416034774652,22.105263157894736,16.842105263157894
stmt-2025-09-17,2025-09-17,49.760874459751435,1.9641944662261646,20,False,2038,2025Q3,51.072341490858086,49.473684210526315,85.26315789473684
stmt-2025-10-29,2025-10-29,46.95788063555555,1.9202628878619543,21,False,3923,2025Q4,49.084830512798234,14.736842105263156,20.0
stmt-2025-12-10,2025-12-10,48.802164578282365,1.9172724791638165,21,False,3995,2025Q4,50.92911445552505,34.73684210526316,82.10526315789474
stmt-2026-01-28,2026-01-28,45.18820655690536,1.9237971443825166,21,False,3742,2026Q1,50.28264201695517,5.263157894736842,69.47368421052632
stmt-2026-03-18,2026-03-18,44.6368674913183,1.957321635673618,20,False,3864,2026Q1,49.731302951368114,4.2105263157894735,32.631578947368425
stmt-2026-04-29,2026-04-29,47.3650828879989,1.9705786288577831,20,False,1845,2026Q2,51.89645264782567,20.0,95.78947368421052
stmt-2026-06-17,2026-06-17,43.58612256067085,1.9376638626163731,21,True,5987,2026Q2,48.11749232049762,1.0526315789473684,5.263157894736842
stmt-2026-07-29,2026-07-29,46.429079656639985,1.9239656543909383,21,False,2002,2026Q3,47.18460140552812,12.631578947368421,3.1578947368421053
stmt-2026-09-16,2026-09-16,52.07382181390703,1.9724843903122617,20,False,5109,2026Q3,52.82934356279517,76.84210526315789,97.89473684210527
