doc_id,date,mu,sigma,n_comps,filter_empty,passage_chars,quarter,mu_era_adj,percentile,percentile_era
stmt-2021-03-17,2021-03-17,40.75520419646828,1.7771569542169912,25,False,3941,2021Q1,50.40243599305997,7.368421052631578,74.73684210526315
stmt-2021-04-28,2021-04-28,40.464561377863404,1.7797500269657236,25,False,4302,2021Q2,48.90493217731843,6.315789473684211,14.736842105263156
stmt-2021-06-16,2021-06-16,42.662660971951745,1.7568227150823603,25,False,4940,2021Q2,51.10303177140677,9.473684210526317,86.31578947368422
stmt-2021-07-28,2021-07-28,44.716606760077454,1.7816774066468346,25,False,3412,2021Q3,47.71792959352432,13.684210526315791,8.421052631578947
stmt-2021-09-22,2021-09-22,49.28871152175403,1.7367612156778436,25,False,5609,2021Q3,52.290034355200895,50.526315789473685,92.63157894736842
stmt-2021-11-03,2021-11-03,49.69878172325748,1.7458043336380857,25,False,5404,2021Q4,48.39432716360105,52.63157894736842,10.526315789473683
stmt-2021-12-15,2021-12-15,52.91809134478059,1.7717422307715236,24,False,3350,2021Q4,51.61363678512416,67.36842105263158,90.52631578947368
stmt-2022-01-26,2022-01-26,52.05197760833153,1.7313365159273437,25,False,5596,2022Q1,48.69582218581269,65.26315789473685,12.631578947368421
stmt-2022-03-16,2022-03-16,54.66829718543136,1.7441267910911888,25,False,3831,2022Q1,51.31214176291252,78.94736842105263,88.42105263157895
stmt-2022-05-04,2022-05-04,64.63733568394531,1.9745078791605724,25,False,5495,2022Q2,53.29535603607211,100.0,98.94736842105263
stmt-2022-06-15,2022-06-15,58.0545875605263,1.7951449291762926,25,False,3857,2022Q2,46.7126079126531,92.63157894736842,2.1052631578947367
stmt-2022-07-27,2022-07-27,57.96661266153207,1.782969743568008,25,False,3893,2022Q3,50.07860119495578,91.57894736842105,68.42105263157895
stmt-2022-09-21,2022-09-21,57.817374220345705,1.8063059365981349,24,False,3752,2022Q3,49.92936275376942,89.47368421052632,31.57894736842105
stmt-2022-11-02,2022-11-02,59.20754440759319,1.7814932281012577,25,False,4063,2022Q4,51.07462671930303,93.6842105263158,85.26315789473684
stmt-2022-12-14,2022-12-14,57.06625491771233,1.7956752995499106,24,False,4000,2022Q4,48.93333722942217,86.31578947368422,15.789473684210526
stmt-2023-02-01,2023-02-01,56.46360872083599,1.7576593156774734,25,False,3931,2023Q1,49.87733115017072,84.21052631578947,30.526315789473685
stmt-2023-03-22,2023-03-22,56.71691036921977,1.7564295104862633,25,False,1941,2023Q1,50.130632798554494,85.26315789473684,69.47368421052632
stmt-2023-05-03,2023-05-03,55.200641722065114,1.7658556459635395,25,False,3944,2023Q2,48.989466627076965,83.15789473684211,16.842105263157894
stmt-2023-06-14,2023-06-14,57.22967241663639,1.8021785841071494,25,False,3896,2023Q2,51.01849732164824,87.36842105263159,84.21052631578947
stmt-2023-07-26,2023-07-26,60.05758116939013,1.7894707068057893,25,False,3788,2023Q3,50.27265547482117,96.84210526315789,71.57894736842105
stmt-2023-09-20,2023-09-20,59.520234168472996,1.7830918670856317,25,False,3962,2023Q3,49.735308473904034,95.78947368421052,28.421052631578945
stmt-2023-11-01,2023-11-01,60.75756939698164,1.7864681074171225,25,False,3841,2023Q4,50.690872115965185,97.89473684210527,78.94736842105263
stmt-2023-12-13,2023-12-13,59.38378911377647,1.7790783507654568,25,False,3980,2023Q4,49.31709183276002,94.73684210526315,22.105263157894736
stmt-2024-01-31,2024-01-31,57.23298601576194,1.752698379034959,25,False,5934,2024Q1,52.74098823728823,88.42105263157895,94.73684210526315
stmt-2024-03-20,2024-03-20,51.75897348991069,1.742398407374966,25,False,5811,2024Q1,47.26697571143698,63.1578947368421,6.315789473684211
stmt-2024-05-01,2024-05-01,50.35674020051188,1.7377903062619633,25,False,7204,2024Q2,47.598248477262175,57.89473684210527,7.368421052631578
stmt-2024-06-12,2024-06-12,55.16820719471274,1.7709702202039221,24,False,4014,2024Q2,52.40971547146304,81.05263157894737,93.6842105263158
stmt-2024-07-31,2024-07-31,55.19684823247519,1.7609076215156678,25,False,3675,2024Q3,50.96630014084414,82.10526315789474,83.15789473684211
stmt-2024-09-18,2024-09-18,53.27221189951211,1.7672780423746097,24,False,1904,2024Q3,49.04166380788106,70.52631578947368,17.894736842105264
stmt-2024-11-07,2024-11-07,54.02648548442224,1.7607718221368869,24,False,1862,2024Q4,50.39523882247967,73.68421052631578,73.68421052631578
stmt-2024-12-18,2024-12-18,53.243971788188105,1.7439039244292363,25,False,1854,2024Q4,49.612725126245536,69.47368421052632,26.31578947368421
stmt-2025-01-29,2025-01-29,54.752791103992095,1.7615938038109469,24,False,1877,2025Q1,52.20627032339992,80.0,91.57894736842105
stmt-2025-03-19,2025-03-19,50.34821440591745,1.7374620489820856,25,False,5444,2025Q1,47.80169362532528,56.84210526315789,9.473684210526317
stmt-2025-05-07,2025-05-07,54.4667641565523,1.749870955358319,25,False,2003,2025Q2,50.412572206181196,77.89473684210526,75.78947368421053
stmt-2025-06-18,2025-06-18,53.64958369291511,1.7355241051922388,25,False,1974,2025Q2,49.595391742544,72.63157894736842,24.210526315789473
stmt-2025-07-30,2025-07-30,54.338050925147435,1.760942793482343,25,False,1911,2025Q3,50.03583840026909,76.84210526315789,66.3157894736842
stmt-2025-09-17,2025-09-17,54.27433807333446,1.7555295242006412,25,False,3749,2025Q3,49.97212554845612,75.78947368421053,33.68421052631579
stmt-2025-10-29,2025-10-29,50.367511323709905,1.7394867169418093,25,False,5392,2025Q4,52.93949696277693,58.94736842105262,96.84210526315789
stmt-2025-12-10,2025-12-10,44.49648134688126,1.786539712286088,25,False,4797,2025Q4,47.068466985948284,12.631578947368421,4.2105263157894735
stmt-2026-01-28,2026-01-28,47.711868159512115,1.7511162394955524,25,True,4256,2026Q1,49.97428246411685,38.94736842105263,34.73684210526316
stmt-2026-03-18,2026-03-18,47.77126718000362,1.737103649948819,25,True,5006,2026Q1,50.03368148460835,40.0,65.26315789473685
stmt-2026-04-29,2026-04-29,46.46485098461153,1.7488430593214015,24,True,6492,2026Q2,48.496232120965445,29.47368421052631,11.578947368421053
stmt-2026-06-17,2026-06-17,49.480350691405846,1.7435259699633927,25,False,3318,2026Q2,51.51173182775976,51.578947368421055,89.47368421052632
stmt-2026-07-29,2026-07-29,46.88452756884756,1.7684604467647747,24,False,3730,2026Q3,49.29436816833956,32.631578947368425,21.052631578947366
stmt-2026-09-16,2026-09-16,48.30375518089364,1.7584655236715698,24,False,1581,2026Q3,50.71359578038564,44.21052631578947,80.0
