doc_id,date,mu,sigma,n_comps,filter_empty,passage_chars,quarter,mu_era_adj,percentile,percentile_era
stmt-2019-03-20,2019-03-20,46.50578734884503,1.7328405799768585,25,True,7424,2019Q1,50.06385350297135,32.631578947368425,66.3157894736842
stmt-2019-05-01,2019-05-01,48.17732770304593,1.73549793576787,25,True,6158,2019Q2,52.22456627960013,45.26315789473684,89.47368421052632
stmt-2019-06-19,2019-06-19,43.838750480969,1.7480096821787607,25,True,7153,2019Q2,47.8859890575232,15.789473684210526,11.578947368421053
stmt-2019-07-31,2019-07-31,45.95571274646824,1.6945210427709556,26,True,5206,2019Q3,50.15953678297496,26.31578947368421,68.42105263157895
stmt-2019-09-18,2019-09-18,45.747194517641645,1.7655443437256246,24,True,7718,2019Q3,49.95101855414837,25.263157894736842,33.68421052631579
stmt-2019-10-30,2019-10-30,45.9993638543145,1.7322076537510678,25,True,6279,2019Q4,49.50911109125465,28.421052631578945,25.263157894736842
stmt-2019-12-11,2019-12-11,47.09169700892852,1.7397003615746343,25,True,6833,2019Q4,50.60144424586867,35.78947368421053,76.84210526315789
stmt-2020-01-29,2020-01-29,47.894555769053134,1.748582296526001,24,True,6151,2020Q1,53.83346318872843,41.05263157894737,98.94736842105263
stmt-2020-03-03,2020-03-03,43.346277430556384,1.7292523687748447,26,True,2382,2020Q1,49.28518485023168,12.631578947368421,22.105263157894736
stmt-2020-03-15,2020-03-15,41.108277547049596,1.7629862228632582,25,True,8000,2020Q1,47.04718496672489,5.263157894736842,7.368421052631578
stmt-2020-04-29,2020-04-29,37.13092581102419,1.8330083588688564,26,True,7181,2020Q2,49.847925061457275,1.0526315789473684,32.631578947368425
stmt-2020-06-10,2020-06-10,37.54563102523297,1.8188685315790498,26,True,8000,2020Q2,50.262630275666055,2.1052631578947367,69.47368421052632
stmt-2020-07-29,2020-07-29,40.861933550397104,1.7641604999575835,25,True,8000,2020Q3,49.68470395398527,4.2105263157894735,30.526315789473685
stmt-2020-09-16,2020-09-16,41.603080979549894,1.7557704177042663,25,True,8000,2020Q3,50.42585138313806,6.315789473684211,71.57894736842105
stmt-2020-11-05,2020-11-05,43.146786772334025,1.7206861867734422,26,True,8000,2020Q4,47.7541000691235,11.578947368421053,10.526315789473683
stmt-2020-12-16,2020-12-16,47.74914197121035,1.724394190316362,25,True,8000,2020Q4,52.35645526799983,40.0,90.52631578947368
stmt-2021-01-27,2021-01-27,43.4079868582367,1.7539107786155377,25,True,7840,2021Q1,47.73412959573104,13.684210526315791,9.473684210526317
stmt-2021-03-17,2021-03-17,48.050283003897945,1.769048361872235,24,True,8000,2021Q1,52.37642574139229,44.21052631578947,91.57894736842105
stmt-2021-04-28,2021-04-28,49.32541594355299,1.7424806510149313,25,True,6121,2021Q2,48.16615016832114,49.473684210526315,13.684210526315791
stmt-2021-06-16,2021-06-16,53.103670944034036,1.7327518618833706,25,True,8000,2021Q2,51.944405168802184,70.52631578947368,87.36842105263159
stmt-2021-07-28,2021-07-28,52.61409872290694,1.741707340216083,25,False,1892,2021Q3,49.54607844871856,66.3157894736842,26.31578947368421
stmt-2021-09-22,2021-09-22,53.632497162593154,1.722451243739767,25,True,7957,2021Q3,50.564476888404776,73.68421052631578,75.78947368421053
stmt-2021-11-03,2021-11-03,52.33028845352124,1.7653552023292205,24,True,7341,2021Q4,48.898176451563394,64.21052631578948,17.894736842105264
stmt-2021-12-15,2021-12-15,54.64449088751778,1.7501384915895146,24,True,7407,2021Q4,51.212378885559936,75.78947368421053,83.15789473684211
stmt-2022-01-26,2022-01-26,55.31292584236463,1.7267831324413165,26,True,7464,2022Q1,46.90239246593037,81.05263157894737,6.315789473684211
stmt-2022-03-16,2022-03-16,61.61869624762722,1.8198829052390741,26,False,4099,2022Q1,53.20816287119296,95.78947368421052,93.6842105263158
stmt-2022-05-04,2022-05-04,61.16904173042395,1.8322456387243997,26,True,7354,2022Q2,46.750292035249316,94.73684210526315,4.2105263157894735
stmt-2022-06-15,2022-06-15,67.77901299704865,2.219880143664782,26,False,1991,2022Q2,53.36026330187402,100.0,95.78947368421052
stmt-2022-07-27,2022-07-27,57.115199181876065,1.8373313571026078,26,False,1879,2022Q3,47.137469514185504,91.57894736842105,8.421052631578947
stmt-2022-09-21,2022-09-21,62.950815490628386,1.8465394562511517,26,False,2054,2022Q3,52.973085822937826,96.84210526315789,92.63157894736842
stmt-2022-11-02,2022-11-02,58.81159131575831,1.7919136196952976,26,False,1873,2022Q4,46.57685551387858,93.6842105263158,3.1578947368421053
stmt-2022-12-14,2022-12-14,65.76843562512448,2.0341039227099333,25,False,2057,2022Q4,53.53369982324475,98.94736842105263,96.84210526315789
stmt-2023-02-01,2023-02-01,58.35973411050509,1.8383097694322652,26,True,6353,2023Q1,51.90468544625541,92.63157894736842,86.31578947368422
stmt-2023-03-22,2023-03-22,54.66091855511761,1.7398445321558003,25,True,8000,2023Q1,48.20586989086793,76.84210526315789,14.736842105263156
stmt-2023-05-03,2023-05-03,55.20978020080981,1.7958309471939007,25,True,6786,2023Q2,49.66141233573392,78.94736842105263,29.47368421052631
stmt-2023-06-14,2023-06-14,55.9975108664653,1.8631703223939295,25,True,8000,2023Q2,50.44914300138941,88.42105263157895,72.63157894736842
stmt-2023-07-26,2023-07-26,55.41043988716729,1.7742893867605378,26,True,5541,2023Q3,50.03030842401506,82.10526315789474,34.73684210526316
stmt-2023-09-20,2023-09-20,55.46037837626049,1.748863827443916,26,True,7688,2023Q3,50.08024691310826,84.21052631578947,67.36842105263158
stmt-2023-11-01,2023-11-01,56.51443564257231,1.844224004542125,26,True,6787,2023Q4,50.49591641040859,89.47368421052632,73.68421052631578
stmt-2023-12-13,2023-12-13,55.633158158878466,1.711102194776355,26,True,8000,2023Q4,49.61463892671475,85.26315789473684,28.421052631578945
stmt-2024-01-31,2024-01-31,55.712311247654746,1.7262253458649737,26,False,3829,2024Q1,51.027597112956315,86.31578947368422,80.0
stmt-2024-03-20,2024-03-20,53.76767235886545,1.739768234241097,25,False,3993,2024Q1,49.082958224167015,74.73684210526315,21.052631578947366
stmt-2024-05-01,2024-05-01,56.93674214294724,1.830201251603589,26,False,3838,2024Q2,50.81626837258978,90.52631578947368,78.94736842105263
stmt-2024-06-12,2024-06-12,55.414760734891,1.7434794701029368,25,False,2095,2024Q2,49.29428696453354,83.15789473684211,23.157894736842106
stmt-2024-07-31,2024-07-31,51.361178930745275,1.739741171169283,25,False,3911,2024Q3,53.598045369991915,57.89473684210527,97.89473684210527
stmt-2024-09-18,2024-09-18,44.275643527884775,1.7344836215036623,25,False,3364,2024Q3,46.512509967131415,17.894736842105264,2.1052631578947367
stmt-2024-11-07,2024-11-07,47.90396152138773,1.735186735030194,25,False,1998,2024Q4,48.957503084564756,42.10526315789473,18.947368421052634
stmt-2024-12-18,2024-12-18,50.099510689381546,1.7501788684267185,25,False,3919,2024Q4,51.153052252558574,53.68421052631579,82.10526315789474
stmt-2025-01-29,2025-01-29,50.39280106821366,1.7398032437769362,25,False,3690,2025Q1,49.471273950167735,55.78947368421052,24.210526315789473
stmt-2025-03-19,2025-03-19,51.56080850500152,1.7412640222664575,25,True,7464,2025Q1,50.639281386955595,58.94736842105262,77.89473684210526
stmt-2025-05-07,2025-05-07,52.86078072603998,1.7457744049468957,25,True,6433,2025Q2,49.0367625525635,68.42105263157895,20.0
stmt-2025-06-18,2025-06-18,54.8978109580363,1.7460634561825976,25,False,1792,2025Q2,51.07379278455983,77.89473684210526,81.05263157894737
stmt-2025-07-30,2025-07-30,55.85053500491952,1.7808164549880985,26,False,1580,2025Q3,52.17401403101205,87.36842105263159,88.42105263157895
stmt-2025-09-17,2025-09-17,51.61306228001875,1.7364821964699766,25,False,5788,2025Q3,47.93654130611128,60.0,12.631578947368421
stmt-2025-10-29,2025-10-29,52.691863738054266,1.7333008445787064,25,False,5758,2025Q4,49.59071775809918,67.36842105263158,27.368421052631582
stmt-2025-12-10,2025-12-10,53.620983558979226,1.738893611413057,25,False,3923,2025Q4,50.51983757902414,72.63157894736842,74.73684210526315
stmt-2026-01-28,2026-01-28,49.210646357636094,1.6981175002508953,26,True,4256,2026Q1,48.66936809250053,48.421052631578945,16.842105263157894
stmt-2026-03-18,2026-03-18,51.98246550975838,1.7436487991215077,25,True,5006,2026Q1,51.44118724462281,63.1578947368421,84.21052631578947
stmt-2026-04-29,2026-04-29,53.07538829241364,1.7462062008021835,25,True,6492,2026Q2,49.804775903753665,69.47368421052632,31.57894736842105
stmt-2026-06-17,2026-06-17,53.57639182202964,1.7066684797601561,26,True,5987,2026Q2,50.305779433369665,71.57894736842105,70.52631578947368
stmt-2026-07-29,2026-07-29,55.284195393441045,1.729916640974917,25,True,5733,2026Q3,45.631125153516976,80.0,1.0526315789473684
stmt-2026-09-16,2026-09-16,64.13250042353043,1.911082043562598,26,False,3527,2026Q3,54.47943018360636,97.89473684210527,100.0
